listing_id,available_date,available,price,minimum_nights,maximum_nights
11181782,2020/10/19,f,100,1,1125
11182248,2020/10/19,f,1495,4,1125
10899325,2020/10/20,f,59,1,1125
11183402,2020/10/19,f,1200,5,7
9737869,2020/10/20,f,89,2,180
10902028,2020/10/20,f,350,5,5
11184708,2020/10/20,f,150,7,1125
11186203,2020/10/22,f,500,1,1125
10907010,2020/10/22,f,89,1,1125
9753450,2020/10/20,f,79,1,1125
11200939,2020/10/19,f,250,1,1125
10908153,2020/10/22,f,35,30,95
10909360,2020/10/20,f,189,3,8
11205623,2020/10/22,f,825,3,1125
11205990,2020/10/19,f,95,2,1125
10910831,2020/10/20,f,185,2,15
9773468,2020/10/22,f,300,3,8
11207672,2020/10/20,f,495,30,1125
11209831,2020/10/19,f,250,3,1125
10918267,2020/10/20,f,190,2,1125
11210388,2020/10/19,f,62,2,1125
10922191,2020/10/22,f,75,21,1124
11218939,2020/10/19,f,150,1,1125
9776221,2020/10/22,f,40,1,1125
10924106,2020/10/20,f,45,2,1125
10924553,2020/10/20,f,199,1,10
9778522,2020/10/20,f,80,1,3
10925975,2020/10/20,f,1200,3,1125
11220453,2020/10/19,f,399,3,28
11222327,2020/10/19,f,130,1,1125
11222426,2020/10/19,f,140,3,1125
10944023,2020/10/20,f,80,2,1125
9778980,2020/10/20,f,75,1,1125
10944908,2020/10/20,f,300,1,1125
11222725,2020/10/20,f,199,1,1125
11223036,2020/10/19,f,275,1,1125
10959672,2020/10/20,f,120,2,1125
9792920,2020/10/20,f,80,2,1125
10960115,2020/10/20,f,190,7,90
10960256,2020/10/20,f,250,1,1125
11223098,2020/10/19,f,100,1,1125
10970106,2020/10/20,f,575,5,1125
11226054,2020/10/19,f,120,3,1125
10982852,2020/10/20,f,100,1,1125
10984471,2020/10/20,f,89,2,1125
9803347,2020/10/22,t,79,90,1124
11226163,2020/10/19,f,250,1,1125
11228977,2020/10/19,f,350,2,1125
10985692,2020/10/20,f,375,2,1125
9813603,2020/10/22,f,400,3,1125
10987590,2020/10/22,f,195,3,21
10988557,2020/10/20,f,113,1,1125
11239535,2020/10/19,f,150,1,7
10993131,2020/10/20,f,325,3,1125
11242704,2020/10/19,f,160,2,1125
9822958,2020/10/20,f,69,2,1125
10995390,2020/10/20,f,350,1,1125
10995584,2020/10/20,f,250,1,1125
11244040,2020/10/22,f,100,1,1125
9840250,2020/10/21,t,348,2,1125
11250951,2020/10/23,t,400,3,1125
11255530,2020/10/19,f,750,2,9
10996085,2020/10/20,f,200,2,1125
11008164,2020/10/22,f,249,2,1125
11256270,2020/10/19,f,170,2,1125
9845536,2020/10/20,f,689,1,1125
11014587,2020/10/20,t,200,1,1125
11257256,2020/10/19,f,120,21,1125
11020832,2020/10/20,f,599,3,1125
11259653,2020/10/19,f,25,1,1125
9868816,2020/10/20,f,80,1,1125
11022094,2020/10/22,t,81,30,60
11259781,2020/10/19,f,200,1,1125
11034674,2020/10/21,f,195,30,60
9902174,2020/10/20,f,85,2,1125
11260474,2020/10/22,f,89,1,1125
11047093,2020/10/20,f,94,2,1125
11260824,2020/10/22,f,275,1,1125
11051606,2020/10/20,f,215,30,365
9903299,2020/10/24,f,245,2,1125
11262298,2020/10/24,f,125,3,5
11061484,2020/10/22,f,150,175,1125
11067353,2020/10/20,f,400,1,1125
9909751,2020/10/22,f,200,,
11274398,2020/10/19,f,120,2,1125
11068604,2020/10/23,t,99,1,1125
9917865,2020/10/20,f,150,1,1125
11274406,2020/10/22,f,150,1,1125
11087992,2020/10/20,f,1000,3,1125
9924242,2020/10/20,f,1200,1,1125
11291196,2020/10/19,f,350,3,1125
11292516,2020/10/19,f,250,3,1125
11088058,2020/10/22,t,100,,
9934794,2020/10/20,f,400,1,1125
11098003,2020/10/20,f,575,1,4
11294317,2020/10/19,f,250,2,1125
11298101,2020/10/21,f,50,1,1125
11099292,2020/10/21,f,75,2,5
11099663,2020/10/20,f,75,2,1125
11298538,2020/10/22,f,70,2,1125
11298869,2020/10/19,f,800,4,1125
11099975,2020/10/20,f,150,1,1125
11100163,2020/10/20,f,100,1,1125
9935362,2020/10/20,f,105,2,1125
11101584,2020/10/20,f,99,3,30
9936343,2020/10/20,t,450,4,1125
11302252,2020/10/24,f,850,1,1125
11102000,2020/10/20,f,170,28,1125
9941582,2020/10/20,f,495,3,1125
11303550,2020/10/19,f,80,2,1125
9951914,2020/10/22,f,90,1,1125
11102363,2020/10/20,f,500,2,14
9968110,2020/10/20,f,200,2,1125
11303741,2020/10/19,f,1500,1,1125
11103461,2020/10/20,f,95,3,30
9976602,2020/10/20,f,50,22,300
11306510,2020/10/24,f,55,2,22
11103729,2020/10/20,f,420,3,1125
11318454,2020/10/20,f,200,2,1125
11104114,2020/10/20,t,150,1,1125
9986532,2020/10/22,f,116,30,1125
11105744,2020/10/19,f,200,1,1125
11323569,2020/10/24,f,350,1,1125
9997614,2020/10/20,f,84,1,1125
11323660,2020/10/20,f,275,2,1125
11112402,2020/10/21,f,99,2,1125
11112808,2020/10/20,f,281,1,3
11324422,2020/10/20,f,600,3,1125
11324822,2020/10/20,f,1000,3,1125
11325012,2020/10/20,f,92,2,1125
11116656,2020/10/19,f,500,,
11119466,2020/10/22,t,149,3,1125
11325599,2020/10/20,f,50,1,1125
11122045,2020/10/22,f,175,2,1125
11330408,2020/10/22,f,75,2,1125
10012712,2020/10/20,f,650,2,1125
11124080,2020/10/22,t,1499,4,1125
11337722,2020/10/20,f,42,1,1125
11133965,2020/10/21,f,22,31,1125
10015237,2020/10/20,f,145,30,1125
11339298,2020/10/20,t,275,3,12
11135685,2020/10/19,f,65,,
11341347,2020/10/20,f,85,1,1125
11341479,2020/10/20,f,1600,1,1125
11351108,2020/10/21,f,299,1,28
11138951,2020/10/20,f,440,2,1125
11141629,2020/10/20,f,130,7,60
11352087,2020/10/20,f,27,1,7
11143943,2020/10/19,f,185,2,1125
10042129,2020/10/20,t,299,1,1125
11357971,2020/10/22,f,179,2,1125
11359257,2020/10/20,f,42,7,1125
11144632,2020/10/19,f,125,2,14
11360943,2020/10/21,f,110,2,1125
10052537,2020/10/20,t,299,1,1125
11144738,2020/10/20,f,250,2,25
11144966,2020/10/19,f,200,1,1125
11362264,2020/10/24,f,60,1,1125
11144991,2020/10/21,f,75,2,5
11369999,2020/10/22,f,79,1,6
10062315,2020/10/20,f,550,4,21
11145002,2020/10/19,f,60,1,1125
11373188,2020/10/22,f,99,3,1125
11374424,2020/10/20,f,50,28,1125
11145027,2020/10/19,f,329,,
11146767,2020/10/19,f,100,1,1125
10069202,2020/10/22,f,121,1,1125
11377313,2020/10/20,f,75,1,1125
11147279,2020/10/19,f,249,7,1125
11459171,2020/10/20,f,200,3,7
11378134,2020/10/20,f,225,1,1125
11459538,2020/10/20,f,160,1,1125
10069609,2020/10/20,f,925,1,1125
11380001,2020/10/20,f,59,1,5
11463374,2020/10/20,f,1500,2,1125
11395632,2020/10/20,f,500,1,1125
10071238,2020/10/22,f,199,3,1125
11396320,2020/10/22,f,250,1,1125
11469522,2020/10/22,f,150,2,29
11398275,2020/10/20,f,275,3,1125
10071591,2020/10/20,f,1360,30,1125
11400538,2020/10/20,f,91,2,1125
10096170,2020/10/20,f,29,28,31
11409366,2020/10/22,f,400,2,4
11473086,2020/10/20,f,68,3,30
10209163,2020/10/20,f,109,2,1125
10234161,2020/10/24,f,60,1,1125
11474166,2020/10/23,f,299,2,1125
11409492,2020/10/20,f,489,4,1125
11410715,2020/10/20,f,200,1,1125
11412040,2020/10/20,f,50,3,1125
11475165,2020/10/20,f,3000,1,1125
10248223,2020/10/22,f,625,1,1125
11478219,2020/10/20,t,150,9,1125
10254489,2020/10/20,f,132,5,365
11412838,2020/10/20,f,225,1,3
10268403,2020/10/20,f,300,3,30
11479813,2020/10/20,t,1550,3,1125
11413937,2020/10/20,f,199,1,1125
11480002,2020/10/20,f,120,2,1125
10268720,2020/10/20,f,305,1,1125
11480675,2020/10/20,f,350,1,1125
11414461,2020/10/20,f,75,1,1125
10273573,2020/10/20,f,33,3,1125
11415319,2020/10/20,f,89,3,365
11492087,2020/10/20,f,100,1,1125
11415697,2020/10/20,f,100,1,1125
10308994,2020/10/21,t,184,1,365
11417129,2020/10/22,f,65,3,28
11492549,2020/10/20,f,300,3,1125
11417837,2020/10/20,t,850,3,1125
10331035,2020/10/20,f,99,1,1125
11493326,2020/10/22,f,329,2,1125
11419100,2020/10/20,f,400,1,1125
11493357,2020/10/20,f,250,1,1125
11419443,2020/10/20,f,95,3,11
10336181,2020/10/20,f,149,1,1125
11493555,2020/10/20,f,150,1,1125
11421064,2020/10/24,f,170,2,1125
11495365,2020/10/20,f,199,1,1125
10355760,2020/10/20,f,75,4,14
11421176,2020/10/21,f,30,2,28
11496663,2020/10/20,f,350,5,14
11422242,2020/10/20,f,350,2,1125
10367683,2020/10/20,f,342,6,1125
11422368,2020/10/20,f,180,5,1125
11505260,2020/10/21,f,99,7,1125
11509185,2020/10/20,f,1200,4,14
11422502,2020/10/22,f,380,,
10377695,2020/10/20,f,62,2,17
11510301,2020/10/24,f,224,1,1125
11422671,2020/10/22,f,125,,
10382291,2020/10/20,f,87,1,1125
11510915,2020/10/20,f,45,1,14
11422986,2020/10/22,f,79,30,1125
11513518,2020/10/20,f,68,2,5
10391759,2020/10/22,f,70,2,28
11514631,2020/10/20,f,269,1,100
11519361,2020/10/20,f,77,1,30
11424382,2020/10/22,f,260,2,1125
11523081,2020/10/20,t,500,2,7
11525270,2020/10/20,f,350,1,1125
11431211,2020/10/20,f,1500,1,1125
10403040,2020/10/20,f,99,2,1125
11525286,2020/10/20,f,150,2,30
11432108,2020/10/20,f,400,3,1125
11434645,2020/10/20,f,40,1,1125
11526089,2020/10/20,f,195,1,1125
11526358,2020/10/20,f,175,1,1125
11435715,2020/10/22,f,80,1,1125
11438029,2020/10/20,f,800,1,1125
10408722,2020/10/20,f,89,2,1125
11526499,2020/10/22,t,52,1,1125
11438084,2020/10/22,t,200,1,1125
11526853,2020/10/24,f,59,1,1125
11438207,2020/10/20,f,1950,1,1125
11439003,2020/10/24,f,125,5,1125
11530645,2020/10/20,f,89,2,1125
11439333,2020/10/20,t,1200,3,10
10409985,2020/10/20,f,65,30,60
11440511,2020/10/22,f,130,,
11530655,2020/10/20,f,80,2,1125
11530758,2020/10/20,f,220,2,1125
11441874,2020/10/20,f,182,1,1125
11442375,2020/10/20,t,110,2,1125
11445450,2020/10/20,f,119,5,1125
11530802,2020/10/20,f,65,1,1125
10412406,2020/10/24,f,50,1,1125
11531248,2020/10/20,f,65,2,1125
11452028,2020/10/20,f,1300,1,1125
11455437,2020/10/20,f,291,2,1125
11532963,2020/10/20,f,120,30,120
10415975,2020/10/20,t,900,3,1125
11533715,2020/10/20,f,250,4,1125
11457218,2020/10/20,f,299,2,1125
11458508,2020/10/20,f,100,1,1125
11534656,2020/10/20,f,200,1,1125
11540342,2020/10/20,f,200,1,10
11458582,2020/10/20,f,200,1,1125
10426783,2020/10/22,f,110,2,1125
11545503,2020/10/20,f,58,1,1125
11674520,2020/10/24,f,300,3,5
11547181,2020/10/20,f,100,1,1125
10433894,2020/10/20,f,19,1,1125
11547507,2020/10/20,f,95,2,1125
11675903,2020/10/19,f,80,3,8
10438327,2020/10/20,f,250,4,1125
11676408,2020/10/22,f,90,2,1125
11548530,2020/10/24,f,495,30,30
11677163,2020/10/21,f,65,1,1125
10438383,2020/10/20,f,70,1,1125
11548720,2020/10/20,f,55,1,30
11548814,2020/10/20,f,106,1,1125
11677901,2020/10/19,f,450,1,1125
10438567,2020/10/22,f,90,3,1125
11554430,2020/10/20,f,90,2,12
11678109,2020/10/21,t,100,2,15
11678166,2020/10/19,f,165,1,1125
11554660,2020/10/20,f,29,1,1125
10451030,2020/10/20,f,80,2,14
11555193,2020/10/24,t,600,1,1125
10451710,2020/10/20,f,82,2,29
11556100,2020/10/22,f,350,3,1125
11678570,2020/10/19,f,1400,1,1125
10473026,2020/10/22,t,75,21,1125
11564804,2020/10/20,f,40,1,1125
11679110,2020/10/22,t,300,3,14
11679224,2020/10/19,f,375,3,9
11679274,2020/10/20,t,300,3,14
11568190,2020/10/20,f,65,2,7
11679545,2020/10/21,f,70,1,1125
10475500,2020/10/20,f,350,2,1125
11569513,2020/10/20,f,599,4,1125
11570934,2020/10/22,f,85,1,5
11679677,2020/10/22,f,150,,
10499836,2020/10/22,t,350,2,1125
11679773,2020/10/19,f,200,1,1125
10501614,2020/10/20,f,75,2,1125
11571468,2020/10/20,f,500,1,1125
11679824,2020/10/19,f,150,1,1125
11679830,2020/10/19,f,150,1,1125
11679913,2020/10/21,f,125,,
11581222,2020/10/22,f,65,1,6
11582325,2020/10/20,f,700,1,1125
11583653,2020/10/20,f,199,3,1124
10518831,2020/10/20,t,900,1,1125
11680816,2020/10/21,f,125,,
11584119,2020/10/20,f,99,2,1125
11681194,2020/10/24,t,450,4,60
10524453,2020/10/20,f,1400,2,1125
11586351,2020/10/22,f,300,1,1125
11586531,2020/10/22,f,200,2,5
11691484,2020/10/19,f,180,2,1125
10525454,2020/10/20,f,47,1,1125
11692487,2020/10/22,f,40,1,1125
11586693,2020/10/23,f,89,1,30
11692489,2020/10/22,f,69,1,1125
11588056,2020/10/20,f,130,2,1125
10526238,2020/10/20,f,100,4,1125
11695620,2020/10/24,f,399,2,1125
11695915,2020/10/19,f,99,2,29
11589535,2020/10/20,t,200,1,1125
10539443,2020/10/22,f,28,1,1125
11589978,2020/10/20,f,75,2,1125
11696466,2020/10/19,f,400,1,1125
10540208,2020/10/20,f,500,2,1125
11592042,2020/10/20,f,250,1,1125
10541666,2020/10/20,f,65,1,1125
11697789,2020/10/19,f,75,3,9
11592622,2020/10/22,f,175,,
11697819,2020/10/22,f,130,1,1125
11698570,2020/10/19,f,150,1,1125
11592645,2020/10/20,f,220,1,1125
10547716,2020/10/20,f,688,2,1125
10547747,2020/10/20,f,250,2,7
11700105,2020/10/24,t,250,1,1125
11594140,2020/10/22,f,60,2,1125
10551854,2020/10/20,f,75,1,1125
11701037,2020/10/21,t,120,3,1125
11596299,2020/10/22,f,325,,
11711429,2020/10/22,t,280,1,1125
11601524,2020/10/24,f,165,2,10
10569418,2020/10/20,f,400,2,1125
11712399,2020/10/22,t,75,2,10
11602651,2020/10/22,f,200,1,1125
11717286,2020/10/22,f,100,1,1125
11602685,2020/10/22,f,200,1,7
11717499,2020/10/24,f,100,2,7
11603186,2020/10/20,f,100,1,7
10571535,2020/10/20,f,29,3,1125
11719464,2020/10/22,f,599,1,1125
11604424,2020/10/21,f,200,1,1125
11604920,2020/10/20,f,750,3,10
11719566,2020/10/22,f,30,,
11719946,2020/10/19,f,27,1,1125
11720732,2020/10/22,f,175,1,1125
11721295,2020/10/22,f,250,1,1125
11605217,2020/10/20,f,200,5,1125
11607713,2020/10/20,f,195,1,1125
11722091,2020/10/22,f,700,1,1125
10576483,2020/10/20,f,25,1,1125
11608417,2020/10/22,f,75,1,1125
11722114,2020/10/19,f,27,1,1125
11731315,2020/10/22,f,200,1,1125
11608692,2020/10/22,f,130,2,2
11609296,2020/10/20,f,100,1,1125
11733783,2020/10/22,f,300,,
10576585,2020/10/20,f,65,1,1125
11609664,2020/10/20,f,150,1,20
11736631,2020/10/19,f,275,1,1125
11609810,2020/10/22,f,125,1,1125
10576853,2020/10/20,f,120,2,1125
11737028,2020/10/22,f,225,1,1125
11610023,2020/10/21,f,70,,
11739145,2020/10/19,f,399,1,1125
11611131,2020/10/20,f,450,2,1125
11740758,2020/10/19,f,99,1,1125
10586177,2020/10/24,f,450,2,90
11611799,2020/10/24,f,50,1,1125
11741468,2020/10/19,f,40,2,1125
11741607,2020/10/19,f,600,1,1125
11618517,2020/10/21,f,1250,3,11
10588060,2020/10/22,f,200,2,1125
11742342,2020/10/19,f,135,3,1125
11618910,2020/10/19,f,79,2,1125
11742431,2020/10/22,f,75,1,1125
10592588,2020/10/20,f,385,3,5
11619200,2020/10/19,f,600,1,1125
11743197,2020/10/22,f,250,,
10606818,2020/10/20,t,285,2,1125
11619880,2020/10/22,f,56,5,1125
11621288,2020/10/19,f,825,3,5
11754612,2020/10/22,f,75,1,1125
11755611,2020/10/22,f,150,3,1125
11757228,2020/10/20,f,100,2,1125
11621881,2020/10/21,f,600,,
11757966,2020/10/19,f,400,1,1125
11622012,2020/10/19,f,225,2,1125
10609096,2020/10/20,f,230,2,1125
11622156,2020/10/24,f,85,1,7
11771703,2020/10/22,f,95,1,1125
10611619,2020/10/20,f,300,7,120
11622259,2020/10/20,f,405,2,4
11622925,2020/10/19,f,399,2,4
11774995,2020/10/22,f,80,1,1125
11776350,2020/10/22,f,50,1,1125
10614407,2020/10/20,f,78,2,1125
11778403,2020/10/22,f,400,1,1125
11623077,2020/10/21,f,350,3,5
11624296,2020/10/21,f,150,1,1125
11791397,2020/10/21,f,95,2,7
11795213,2020/10/19,f,105,2,1125
11815241,2020/10/22,f,282,2,366
12516969,2020/10/20,t,500,2,12
11817159,2020/10/19,f,600,1,1125
11627169,2020/10/19,f,250,2,7
11631657,2020/10/22,f,125,2,1125
11819911,2020/10/20,f,65,1,1125
11635174,2020/10/22,f,44,1,1125
11636642,2020/10/19,f,160,1,1125
12519062,2020/10/19,f,55,30,1125
11828602,2020/10/22,f,85,2,14
11638016,2020/10/22,f,55,5,1125
11639572,2020/10/22,f,23,30,1125
11829345,2020/10/22,f,125,,
11834826,2020/10/23,f,150,1,1125
11639594,2020/10/19,f,100,1,1125
12534356,2020/10/22,f,80,3,1125
12538954,2020/10/20,f,119,2,1125
11857847,2020/10/19,f,399,2,1125
11641147,2020/10/21,f,175,1,1125
12561873,2020/10/22,f,385,5,9
11647509,2020/10/19,f,60,1,1125
11862327,2020/10/20,f,57,3,1125
11648935,2020/10/19,f,1250,4,1125
11865157,2020/10/22,f,60,1,1125
11869687,2020/10/19,f,54,2,1125
11652334,2020/10/19,f,59,1,1125
12582089,2020/10/22,f,250,2,10
11655031,2020/10/24,f,250,1,1125
11885526,2020/10/19,f,125,1,1125
11885610,2020/10/19,f,50,1,1125
12592680,2020/10/20,f,235,2,1125
11656211,2020/10/20,t,300,1,1125
11657055,2020/10/23,f,250,1,1125
11888785,2020/10/22,f,125,1,1125
12601763,2020/10/20,t,916,2,28
11907156,2020/10/20,f,75,31,360
11658430,2020/10/23,f,2000,7,1125
11659369,2020/10/22,t,750,3,30
12610805,2020/10/24,f,300,2,1125
11907813,2020/10/22,f,100,1,1125
11660347,2020/10/19,f,375,4,1125
12649673,2020/10/22,f,75,2,5
11660447,2020/10/19,f,89,3,1125
11931562,2020/10/19,f,20,1,1125
11666642,2020/10/19,f,150,1,1125
11937703,2020/10/24,f,149,45,999
11942944,2020/10/19,f,180,1,1125
12677064,2020/10/22,f,110,2,15
11670278,2020/10/19,f,40,1,1125
11673987,2020/10/20,f,500,2,1125
11959131,2020/10/22,f,86,1,1125
13658208,2020/10/22,f,85,5,180
12700824,2020/10/20,f,295,2,1125
12734278,2020/10/22,f,99,30,1125
11992594,2020/10/24,f,52,7,1125
13658216,2020/10/22,t,107,1,1125
12740106,2020/10/19,f,149,2,1125
13671245,2020/10/21,f,250,2,90
12016436,2020/10/22,f,129,4,1124
12021271,2020/10/20,t,119,2,1121
13685912,2020/10/21,t,475,2,1125
12762715,2020/10/19,f,60,1,1125
13693695,2020/10/19,f,125,1,4
12034873,2020/10/20,f,99,1,1125
13695279,2020/10/19,f,55,3,45
12035400,2020/10/20,t,299,3,1125
12765604,2020/10/19,f,85,1,180
13697265,2020/10/22,f,110,2,1125
12038787,2020/10/20,f,499,3,1125
13698295,2020/10/22,f,308,2,30
12042980,2020/10/20,f,600,3,1125
13699809,2020/10/21,t,595,2,14
12128562,2020/10/24,f,180,2,1125
12776715,2020/10/21,f,159,2,1125
13701593,2020/10/21,f,45,2,1125
12777558,2020/10/19,f,115,1,7
12782124,2020/10/19,f,95,1,1125
12131039,2020/10/20,t,175,1,1125
13713744,2020/10/21,f,445,3,1125
13714102,2020/10/19,f,50,1,3
12782860,2020/10/20,t,450,1,1125
12136858,2020/10/21,t,75,2,1125
13714763,2020/10/21,f,80,1,30
12791366,2020/10/24,f,100,7,30
12159095,2020/10/19,f,85,2,1125
13716298,2020/10/24,f,45,30,1125
12791898,2020/10/19,f,65,7,90
12165731,2020/10/22,f,19,30,365
13728800,2020/10/22,f,195,,
12808572,2020/10/24,f,80,30,190
13730122,2020/10/20,f,49,30,180
12194423,2020/10/20,f,39,1,28
12210361,2020/10/20,f,22,31,1125
12810943,2020/10/19,f,130,14,1125
13730506,2020/10/20,f,400,3,14
12223667,2020/10/24,f,191,1,365
12813352,2020/10/21,f,325,3,1125
13733969,2020/10/23,f,134,30,1125
12224361,2020/10/22,f,69,1,15
12827534,2020/10/21,f,450,3,1125
13746927,2020/10/22,f,725,3,1125
12249863,2020/10/19,f,75,1,5
12260867,2020/10/22,f,90,1,14
12291238,2020/10/19,f,125,2,1125
13766436,2020/10/21,f,150,,
12829465,2020/10/22,f,85,1,1125
12291701,2020/10/19,f,38,1,1125
13766999,2020/10/24,f,85,2,1125
12302534,2020/10/20,f,400,30,1125
13771211,2020/10/19,f,80,1,7
12832467,2020/10/21,f,250,3,1125
12308357,2020/10/20,f,144,1,21
13771324,2020/10/19,f,75,1,1125
12309900,2020/10/22,f,290,2,1125
13785841,2020/10/21,t,950,2,1125
12846564,2020/10/19,f,89,2,1125
12317081,2020/10/19,f,85,1,1125
13788818,2020/10/20,f,500,3,28
13800533,2020/10/21,f,75,1,1125
12336677,2020/10/24,f,25,28,200
12847393,2020/10/20,t,97,2,1125
13828639,2020/10/21,f,130,,
12337021,2020/10/19,f,53,1,4
12854136,2020/10/20,t,500,2,1125
13841198,2020/10/19,f,110,1,1125
12338100,2020/10/22,f,180,2,1125
13843877,2020/10/24,f,250,3,1125
12356632,2020/10/20,f,265,3,1125
12856237,2020/10/20,f,69,30,61
13848702,2020/10/20,f,49,28,1125
12366570,2020/10/19,f,115,2,1125
13858544,2020/10/24,f,315,2,1125
12865420,2020/10/22,f,65,29,1125
12385369,2020/10/19,f,55,1,7
13860164,2020/10/22,f,175,2,7
12866445,2020/10/19,f,400,2,1125
12395607,2020/10/22,f,100,31,31
13864346,2020/10/19,f,94,1,1125
12424459,2020/10/19,f,100,2,1125
13865143,2020/10/24,f,215,2,7
12868817,2020/10/19,f,200,2,1125
13866655,2020/10/20,f,82,2,1125
12431608,2020/10/24,f,179,4,1125
12872920,2020/10/20,f,40,90,1125
13867530,2020/10/24,f,74,1,20
12434404,2020/10/20,f,69,1,1125
12885992,2020/10/20,f,109,3,1125
13900462,2020/10/20,t,80,3,7
12889332,2020/10/19,f,25,29,400
12472546,2020/10/19,f,59,3,1125
12910442,2020/10/22,f,109,3,1125
13909405,2020/10/19,f,125,2,14
12482258,2020/10/22,f,2700,30,1000
12912837,2020/10/20,f,800,2,12
13912501,2020/10/21,f,225,2,7
13912882,2020/10/19,f,30,10,1125
12489539,2020/10/19,f,200,2,1125
13913337,2020/10/21,f,282,2,366
12916757,2020/10/22,f,64,1,60
13914938,2020/10/22,f,85,,
13941193,2020/10/20,f,95,2,1125
12917949,2020/10/20,f,450,3,90
13986233,2020/10/19,f,70,1,7
12928714,2020/10/19,f,160,2,9
13993741,2020/10/20,t,100,1,1125
12933402,2020/10/22,f,90,2,1125
12507805,2020/10/21,f,105,30,1125
13994501,2020/10/20,f,175,3,1125
14009283,2020/10/21,f,50,15,45
12513831,2020/10/21,f,36,30,1125
14575388,2020/10/22,f,202,2,1125
14024045,2020/10/20,f,74,2,1125
12941286,2020/10/23,f,150,2,1125
14026446,2020/10/20,f,79,30,1125
14575753,2020/10/19,f,31,2,17
12946025,2020/10/19,f,95,1,1125
14587157,2020/10/20,t,995,2,1125
14039805,2020/10/19,f,35,2,4
14595080,2020/10/23,f,125,1,5
12948242,2020/10/19,f,50,3,1125
14055197,2020/10/21,f,5000,,
14603194,2020/10/20,f,1600,3,14
14057627,2020/10/19,f,54,3,1125
14609621,2020/10/19,f,150,1,1125
12954798,2020/10/19,f,65,1,3
14611024,2020/10/21,f,90,1,1125
14057733,2020/10/24,f,102,30,1125
14068513,2020/10/21,f,282,2,366
14069226,2020/10/22,f,282,,
14614986,2020/10/22,f,89,30,1125
14069620,2020/10/21,f,282,2,366
12962587,2020/10/22,t,150,3,1125
14616676,2020/10/22,f,182,1,60
14069621,2020/10/21,f,199,2,1125
14627824,2020/10/20,f,90,2,14
14069917,2020/10/22,f,282,2,366
14631218,2020/10/19,f,85,1,5
14070258,2020/10/21,f,282,2,366
12964897,2020/10/21,t,495,3,1125
14632346,2020/10/22,f,49,1,1125
14071933,2020/10/21,f,282,2,366
12983697,2020/10/22,f,116,3,10
14636770,2020/10/22,f,236,,
14072370,2020/10/21,f,282,2,366
14652041,2020/10/22,f,300,2,1125
14072680,2020/10/22,f,282,,
12988794,2020/10/19,f,2250,2,1125
12991767,2020/10/20,f,100,3,6
14073051,2020/10/22,f,282,2,366
14671618,2020/10/22,f,127,2,90
14073415,2020/10/23,f,282,2,366
14073594,2020/10/22,f,282,2,366
14671731,2020/10/24,f,167,2,1125
13045515,2020/10/24,f,144,3,12
14671902,2020/10/22,f,395,7,1125
14074010,2020/10/22,f,282,,
14074230,2020/10/21,f,282,2,366
14685097,2020/10/19,f,100,1,1125
13055125,2020/10/19,f,99,2,1125
14077729,2020/10/22,f,85,30,180
14697359,2020/10/20,f,199,2,1125
13096566,2020/10/22,f,72,90,150
14091889,2020/10/19,f,80,1,7
14706958,2020/10/22,f,91,,
14091950,2020/10/20,f,65,1,1125
14093766,2020/10/22,f,109,2,10
14708252,2020/10/22,f,165,2,1125
14709100,2020/10/22,f,55,2,12
14093781,2020/10/19,f,50,1,1125
14104728,2020/10/19,f,98,2,1125
14729699,2020/10/20,f,150,43,43
13111137,2020/10/19,f,82,2,1125
14124451,2020/10/22,f,79,4,100
14731134,2020/10/19,f,125,3,1125
14733271,2020/10/22,f,699,4,25
14741664,2020/10/24,f,149,2,1125
14126411,2020/10/19,f,78,2,1125
14126780,2020/10/22,f,270,2,5
14127190,2020/10/20,f,75,2,1125
14745552,2020/10/21,f,79,1,1125
14745824,2020/10/22,t,110,1,1124
14747078,2020/10/24,f,75,1,30
14127832,2020/10/24,f,35,2,6
14143642,2020/10/21,t,77,1,1125
14750497,2020/10/24,f,60,2,1125
13112064,2020/10/19,f,150,3,5
13115533,2020/10/21,t,350,2,1125
14756717,2020/10/19,f,89,2,1125
14149815,2020/10/22,f,48,,
14163920,2020/10/22,f,500,3,7
13117051,2020/10/19,f,115,2,60
14166836,2020/10/22,f,649,2,1125
14758039,2020/10/20,f,100,1,1125
14769253,2020/10/20,f,110,1,1125
13123061,2020/10/19,f,50,1,1125
14186189,2020/10/19,f,115,2,1125
14773140,2020/10/22,f,169,2,1125
13124561,2020/10/22,f,129,,
14198704,2020/10/19,f,150,1,1125
14775358,2020/10/21,f,199,2,1125
14205388,2020/10/20,f,37,29,1125
14784589,2020/10/21,f,107,2,1125
13126667,2020/10/21,f,35,5,1125
14205488,2020/10/22,f,37,29,1125
14213692,2020/10/19,f,91,1,7
14785315,2020/10/22,f,250,30,365
13128065,2020/10/21,f,42,1,1125
14785881,2020/10/22,f,75,2,1125
14220861,2020/10/22,f,37,30,1125
13140432,2020/10/19,f,235,2,60
14220930,2020/10/22,f,37,30,1125
14788200,2020/10/22,f,45,,
14789393,2020/10/20,f,60,30,365
14221592,2020/10/20,f,16,30,1125
13152496,2020/10/20,f,190,2,1125
14808239,2020/10/20,f,700,1,1125
14820133,2020/10/20,f,65,2,1125
13154457,2020/10/24,f,270,2,10
14824538,2020/10/20,f,82,30,120
14248025,2020/10/20,t,49,30,1125
